name,brewery_type,city,temp,state,rating,Average Yearly Temp
First Street Brewing,micro,Hastings,61.15,Nebraska,4.8,48.8
Steeple Brewing Co,micro,Hastings,61.15,Nebraska,4.6,48.8
Benson Brewery,brewpub,Omaha,51.62,Nebraska,4.3,48.8
Brickway Brewery and Distillery,micro,Omaha,51.62,Nebraska,4.6,48.8
Farnam House Brewing Company,brewpub,Omaha,51.62,Nebraska,4.6,48.8
Jaipur Restaurant and Brewpub,brewpub,Omaha,51.62,Nebraska,4.0,48.8
Vis Major Brewing Co,brewpub,Omaha,51.62,Nebraska,4.6,48.8
Bolo Beer Co,micro,Valentine,46.94,Nebraska,4.9,48.8
Bottle Rocket Brewing Co,micro,Seward,43.82,Nebraska,4.9,48.8
Brush Creek Brewing Company,brewpub,Atkinson,48.92,Nebraska,4.9,48.8
Divots Brewery,brewpub,Norfolk,82.04,Nebraska,4.5,48.8
Johnnie Byrd Brewing Company,micro,Wayne,51.98,Nebraska,4.9,48.8
Lost Way Brewery,micro,Holdrege,50.0,Nebraska,4.9,48.8
Nebraska Brewing Co - La Vista,micro,La Vista,50.9,Nebraska,4.4,48.8
Pals Brewing Company,brewpub,North Platte,44.96,Nebraska,4.7,48.8
Prairie Pride Brewery,micro,Grand Island,51.08,Nebraska,4.7,48.8
Scratchtown Brewing Company,micro,Ord,48.02,Nebraska,4.9,48.8
Prison City Brewing,brewpub,Auburn,82.04,New York,4.5,45.4
Ledge Hill Brewing Co,micro,Westport,51.47,New York,4.7,45.4
R.S. Taylor & Sons Brewery,brewpub,Salem,69.98,New York,4.8,45.4
Clemson Bros. Brewery,brewpub,Middletown,69.98,New York,4.2,45.4
Equilibrium Brewery,micro,Middletown,69.98,New York,4.4,45.4
Irish Mafia Brewing Co,brewpub,Bloomfield,71.96,New York,4.5,45.4
Hop Barn Brewing,micro,Greenville,80.96,New York,4.9,45.4
Crossroads Brewing Co,brewpub,Athens,71.96,New York,4.3,45.4
Tim's Pumpkin Patch,micro,Marietta,78.08,New York,4.5,45.4
Fort Orange Brewing,micro,Albany,69.08,New York,4.7,45.4
Copper City Brewing Company,micro,Rome,64.4,New York,4.8,45.4
BrewSA Brewing Co,micro,Freeport,84.2,New York,4.3,45.4
Lake Drum Brewing,micro,Geneva,62.6,New York,4.7,45.4
WeBe Brewing Company,micro,Geneva,62.6,New York,4.7,45.4
Brickyard Brewing Company,brewpub,Lewiston,62.06,New York,4.5,45.4
Yard Owl Craft Brewery,brewpub,Gardiner,51.98,New York,4.7,45.4
Knucklehead Craft Brewing,brewpub,Webster,73.4,New York,4.7,45.4
WhichCraft Brews,brewpub,Webster,73.4,New York,4.4,45.4
"Salt Point Brewing Co, LLC",brewpub,Lansing,48.74,New York,4.8,45.4
Brown's Brewing Co,brewpub,Troy,69.08,New York,4.4,45.4
Rare Form Brewing,micro,Troy,69.08,New York,4.7,45.4
Harbor Head Brewing Co,micro,Northport,75.92,New York,4.6,45.4
Sand City Brewing Co.,micro,Northport,75.92,New York,4.6,45.4
Fifth Frame Brewing Co.,proprietor,Rochester,37.4,New York,4.7,45.4
Genesee Brew House / North American Breweries,brewpub,Rochester,37.4,New York,4.2,45.4
Iron Tug Brewing,micro,Rochester,37.4,New York,4.6,45.4
K2 Brothers Brewing,brewpub,Rochester,37.4,New York,4.7,45.4
North American Breweries,regional,Rochester,37.4,New York,4.2,45.4
Roc Brewing Co,brewpub,Rochester,37.4,New York,4.6,45.4
Rohrbach's Railroad St Brewery,micro,Rochester,37.4,New York,4.6,45.4
Swiftwater Brewing Company,brewpub,Rochester,37.4,New York,4.6,45.4
The Lost Borough Brewing Company,micro,Rochester,37.4,New York,4.6,45.4
Three Heads Brewing,micro,Rochester,37.4,New York,4.6,45.4
Big Ditch Brewing Company,micro,Buffalo,60.08,New York,4.5,45.4
Buffalo Brewing Company,micro,Buffalo,60.08,New York,4.7,45.4
Buffalo Brewpub,brewpub,Buffalo,60.08,New York,4.2,45.4
Buffalo RiverWorks Brewery,brewpub,Buffalo,60.08,New York,4.2,45.4
Community Beer Works,micro,Buffalo,60.08,New York,4.7,45.4
Flying Bison Brewing Co,micro,Buffalo,60.08,New York,4.7,45.4
Gene McCarthy's/Old First Ward Brewing Company,brewpub,Buffalo,60.08,New York,4.6,45.4
Pearl Street Grill and Brewery,brewpub,Buffalo,60.08,New York,4.4,45.4
Resurgence Brewing Company,brewpub,Buffalo,60.08,New York,4.5,45.4
Rusty Nickel Brewing Co.,brewpub,Buffalo,60.08,New York,4.6,45.4
Sato Brewpub,brewpub,Buffalo,60.08,New York,4.6,45.4
Thin Man Brewery,brewpub,Buffalo,60.08,New York,4.1,45.4
Good Nature Farm Brewery,micro,Hamilton,75.2,New York,4.6,45.4
16 Stone Brewpub,brewpub,Holland Patent,62.06,New York,4.6,45.4
2 Way Brewing Company,brewpub,Beacon,69.98,New York,4.6,45.4
Hudson Valley Brewery,micro,Beacon,69.98,New York,4.8,45.4
42 North Brewing Company,brewpub,East Aurora,59.0,New York,4.5,45.4
Sing Sing Kill Brewery,micro,Ossining,71.96,New York,4.7,45.4
7 Sins Brewery,micro,Ripley,59.0,New York,4.5,45.4
Adirondack Pub and Brewery,micro,Lake George,45.68,New York,4.2,45.4
Fifth Hammer Brewing Company,micro,Long Island City,71.96,New York,4.8,45.4
LIC Beer Project,micro,Long Island City,71.96,New York,4.6,45.4
Rockaway Brewing Company,micro,Long Island City,71.96,New York,4.6,45.4
Transmitter Brewing,micro,Long Island City,71.96,New York,4.7,45.4
Amber Lantern Brewing Company,brewpub,Warsaw,53.6,New York,4.4,45.4
WT Brews LLC,micro,Baldwinsville,66.02,New York,4.6,45.4
Argyle Brewing Company,micro,Greenwich,59.0,New York,4.7,45.4
Arrowood Farms,micro,Accord,73.94,New York,4.6,45.4
Bacchus Brewing,micro,Dryden,28.4,New York,4.6,45.4
Bandwagon Brewery,micro,Interlaken,57.2,New York,4.8,45.4
BarkEater Craft Brewery,proprietor,Lowville,37.76,New York,5.0,45.4
Barnshed Brewing,micro,Hicksville,71.96,New York,4.7,45.4
Battle Hill Brewing Company,micro,Fort Ann,68.0,New York,4.8,45.4
Big Slide Brewery,brewpub,Lake Placid,78.8,New York,4.5,45.4
Great Adirondack Brewing Company,brewpub,Lake Placid,78.8,New York,4.2,45.4
Lake Placid Pub and Brewery,brewpub,Lake Placid,78.8,New York,4.0,45.4
Big Tupper Brewing,brewpub,Tupper Lake,68.0,New York,4.3,45.4
Raquette River Brewing,micro,Tupper Lake,68.0,New York,4.9,45.4
Binghamton Brewing Co,micro,Johnson City,69.98,New York,4.8,45.4
Black Forest Brew Haus,brewpub,Farmingdale,51.98,New York,4.0,45.4
"Blue Collar Brewery, Inc.",brewpub,Poughkeepsie,69.98,New York,4.6,45.4
Mill House Brewing Company,brewpub,Poughkeepsie,69.98,New York,4.4,45.4
Plan Bee Farm Brewery,micro,Poughkeepsie,69.98,New York,5.0,45.4
Blue Line Brewery,brewpub,Saranac Lake,62.06,New York,4.3,45.4
Blue Point Brewing Co,large,Patchogue,71.96,New York,4.6,45.4
Brick House Brewery and Restaurant,brewpub,Patchogue,71.96,New York,4.2,45.4
Bolton Landing Brewing Co.,micro,Bolton Landing,68.0,New York,4.6,45.4
"Boots Brewing Company, Inc.",micro,Watertown,38.66,New York,4.7,45.4
"Bradley Farm / RB Brew, LLC",micro,New Paltz,69.98,New York,4.7,45.4
Pull Brewing Co,contract,New Paltz,69.98,New York,5.0,45.4
The Brewery At Bacchus,brewpub,New Paltz,69.98,New York,4.4,45.4
Braven Brewing Company,contract,Brooklyn,57.2,New York,4.8,45.4
Circa Brewing Co,brewpub,Brooklyn,57.2,New York,4.4,45.4
Coney Island Beer,micro,Brooklyn,57.2,New York,4.6,45.4
Folksbier,regional,Brooklyn,57.2,New York,4.5,45.4
Greenpoint Beer,brewpub,Brooklyn,57.2,New York,4.2,45.4
Grimm Artisanal Ales,micro,Brooklyn,57.2,New York,4.7,45.4
Interboro Spirits And Ales,brewpub,Brooklyn,57.2,New York,4.6,45.4
Island To Island Brewery,brewpub,Brooklyn,57.2,New York,4.5,45.4
Keg & Lantern Brewing Co,brewpub,Brooklyn,57.2,New York,4.4,45.4
KelSo Beer Company,contract,Brooklyn,57.2,New York,4.5,45.4
Kings County Brewers Collective,micro,Brooklyn,57.2,New York,4.8,45.4
Other Half Brewing Company,micro,Brooklyn,57.2,New York,4.7,45.4
Randolph Beer Dumbo,brewpub,Brooklyn,57.2,New York,4.1,45.4
Strong Rope Brewery,micro,Brooklyn,57.2,New York,4.6,45.4
Threes Brewing,micro,Brooklyn,57.2,New York,4.4,45.4
Brewery At The Culinary Institute Of America,brewpub,Hyde Park,69.98,New York,1.0,45.4
Hyde Park Brewing Co,micro,Hyde Park,69.98,New York,4.4,45.4
Brewery Ommegang,regional,Cooperstown,33.98,New York,4.5,45.4
Bridge And Tunnel Brewery,micro,Ridgewood,62.6,New York,4.8,45.4
Queens Brewery,proprietor,Ridgewood,62.6,New York,4.6,45.4
Brindle Haus Brewing Company,micro,Spencerport,62.96,New York,4.8,45.4
Broken Bow Brewery,micro,Tuckahoe,78.26,New York,4.7,45.4
Bullthistle Brewing Co.,brewpub,Sherburne,64.04,New York,4.9,45.4
Butternuts Beer,micro,Garrattsville,62.06,New York,4.6,45.4
Cape Vincent Brewing Co,micro,Cape Vincent,66.2,New York,4.7,45.4
Carey's Brew House,brewpub,Corning,66.02,New York,4.0,45.4
Iron Flamingo Brewery,micro,Corning,66.02,New York,4.7,45.4
Liquid Shoes Brewing,micro,Corning,66.02,New York,4.6,45.4
Market Street Brewing Co,brewpub,Corning,66.02,New York,4.4,45.4
Catskill Brewery,micro,Livingston Manor,69.98,New York,4.6,45.4
Chelsea Craft Brewing Co Llc,micro,Bronx,71.96,New York,4.7,45.4
Gun Hill Brewing Co,micro,Bronx,71.96,New York,4.6,45.4
The Bronx Brewery,micro,Bronx,71.96,New York,4.6,45.4
Coopers Cave Ale Co,brewpub,Glens Falls,69.08,New York,4.4,45.4
Mean Max Brew Works,micro,Glens Falls,69.08,New York,4.5,45.4
Cooperstown Brewing Co,proprietor,Oneonta,63.17,New York,4.4,45.4
Roots Brewing Company,brewpub,Oneonta,63.17,New York,4.7,45.4
Copper Turret Restaurant and Brewhouse,brewpub,Morrisville,71.6,New York,4.6,45.4
Cortland Beer Company,micro,Cortland,64.04,New York,4.8,45.4
Crafty Ales and Lagers,micro,Phelps,62.96,New York,4.8,45.4
Critz Farms Brewing & Cider Co.,micro,Cazenovia,44.96,New York,4.5,45.4
Empire Farm Brewery,micro,Cazenovia,44.96,New York,4.4,45.4
Crooked Ladder Brewery,micro,Riverhead,73.4,New York,4.2,45.4
Garden of Eve Farm Brewery,micro,Riverhead,73.4,New York,4.0,45.4
Jamesport Farm Brewery,micro,Riverhead,73.4,New York,4.5,45.4
Long Ireland Brewing Co,micro,Riverhead,73.4,New York,4.8,45.4
Decadent Ales,micro,Mamaroneck,71.96,New York,5.0,45.4
Defiant Brewing Co,brewpub,Pearl River,77.0,New York,4.5,45.4
Gentle Giant Brewing Company,micro,Pearl River,77.0,New York,4.5,45.4
District 96 Beer Factory,brewpub,New City,53.06,New York,4.8,45.4
Diversion Brewing Co,micro,Chemung,50.0,New York,4.9,45.4
Eastwood Brewing Company,micro,Syracuse,66.02,New York,4.8,45.4
Sahm Brewing Company,micro,Syracuse,66.02,New York,4.8,45.4
Syracuse Suds Factory,brewpub,Syracuse,66.02,New York,3.2,45.4
Willow Rock Brewing Company,micro,Syracuse,66.02,New York,4.9,45.4
Eli Fish Brewing Company,brewpub,Batavia,62.96,New York,4.5,45.4
Ellicottville Brewing Co,micro,Ellicottville,59.0,New York,4.4,45.4
Erie Canal Brewing Company,micro,Canastota,66.02,New York,4.7,45.4
Fairport Brewing Co,micro,Fairport,62.96,New York,4.4,45.4
Felicia's Atomic Brewhouse and Bakery,brewpub,Trumansburg,66.02,New York,4.8,45.4
Finback Brewery,micro,Queens,71.96,New York,4.6,45.4
"Flagship Brewery, LLC.",micro,Staten Island,71.96,New York,4.5,45.4
Kills Boro Brewing Company,micro,Staten Island,71.96,New York,4.5,45.4
Staten Island Beer Company,micro,Staten Island,71.96,New York,4.9,45.4
Foothill Hops Farm Brewery,micro,Munnsville,62.06,New York,4.9,45.4
Fox N Hare Brewing Company,micro,Port Jervis,69.98,New York,4.6,45.4
Freight Yard Brewing LLC,proprietor,Clay,62.06,New York,4.0,45.4
Fulton Chain Craft Brewery,micro,Old Forge,69.98,New York,4.7,45.4
Garvies Point Brewery,micro,Glen Cove,71.96,New York,4.7,45.4
"Glenmere Brewing Co, Inc",micro,Florida,80.6,New York,4.8,45.4
Great Flats Brewing,micro,Schenectady,69.08,New York,4.7,45.4
Mad Jack Brewing Co / Van Dyck Restaurant & Lounge,brewpub,Schenectady,69.08,New York,4.4,45.4
Wolf Hollow Brewing Company,micro,Schenectady,69.08,New York,4.8,45.4
Green Wolf Brewing Co,micro,Middleburgh,69.08,New York,4.6,45.4
Harlem Brewing Co,contract,New York,71.96,New York,5.0,45.4
Heavily Brewing Company,micro,Montour Falls,66.02,New York,4.5,45.4
Helderberg Mountain Brewing Company,micro,East Berne,69.08,New York,4.7,45.4
Hudson Ale Works,brewpub,Highland,77.0,New York,4.9,45.4
In-Law Brewing Co,micro,Chase Mills,68.0,New York,4.9,45.4
Keegan Ales,micro,Kingston,66.2,New York,4.6,45.4
Liquid State Brewing Company,micro,Ithaca,68.0,New York,4.6,45.4
Livingood's Restaurant & Brewery,brewpub,Peru,50.18,New York,4.5,45.4
Local 315 Brewing Company,micro,Warners,62.06,New York,4.6,45.4
Lock 32 Brewing Company,micro,Pittsford,51.08,New York,4.6,45.4
Lost Kingdom Brewery / Firehouse Distillery,micro,Ovid,43.34,New York,4.6,45.4
Lyonsmith Brewing Company,micro,Penn Yan,66.02,New York,4.6,45.4
Montauk Brewing Co,micro,Montauk,59.0,New York,4.6,45.4
New York Beer Project,brewpub,Lockport,30.2,New York,4.3,45.4
Newburgh Brewing Company,micro,Newburgh,69.98,New York,4.6,45.4
Oyster Bay Brewing,micro,Oyster Bay,71.96,New York,4.7,45.4
Peacemaker Brewing Company,micro,Canandaigua,64.94,New York,4.9,45.4
Three Huskies Brewing & Dobber's Grill,brewpub,Canandaigua,64.94,New York,4.5,45.4
Young Lion Brewing Co,micro,Canandaigua,64.94,New York,4.7,45.4
Peekskill Brewing Co,brewpub,Peekskill,71.96,New York,4.1,45.4
Port Jeff Brewing Co,micro,Port Jefferson,55.04,New York,4.5,45.4
Racing City Brewing Company,micro,Saratoga Springs,69.08,New York,4.1,45.4
Roosterfish Brewing Co.,brewpub,Watkins Glen,66.02,New York,4.5,45.4
Seneca Lodge Craft Brewing At Seneca Lodge,brewpub,Watkins Glen,66.02,New York,4.4,45.4
Route 6 Tap House/ Putnam Brewery,brewpub,Mahopac,71.96,New York,4.3,45.4
Rushing Duck Brewing Co,micro,Chester,50.0,New York,4.8,45.4
S & S Farm Brewery,micro,Nassau,62.6,New York,4.8,45.4
Sackets Harbor Brewing Co,brewpub,Sackets Harbor,66.2,New York,4.0,45.4
Saranac Brewery / Matt Brewing Co,regional,Utica,66.02,New York,4.5,45.4
Woodland Farm Brewery,micro,Utica,66.02,New York,4.9,45.4
Shelter Island Craft Brewery,brewpub,Shelter Island,73.94,New York,4.1,45.4
Silver Lake Brewing Project,micro,Perry,82.58,New York,4.6,45.4
Six Harbors Brewing Company,proprietor,Huntington,62.96,New York,4.6,45.4
Sloop Brewing,micro,Elizaville,55.04,New York,4.9,45.4
Small Craft Brewing Co,micro,Amityville,71.96,New York,5.0,45.4
Summerhill Brewing LLC,micro,Groton,62.06,New York,4.9,45.4
The FarmHouse Brewery,micro,Owego,66.02,New York,4.9,45.4
West Shore Brewing Co,micro,Clarence,59.0,New York,4.6,45.4
TripEnd Brewing,micro,Troupsburg,66.02,New York,5.0,45.4
US Beer Brewers At the Cellar Door,brewpub,Oswego,60.08,New York,4.7,45.4
Westtown Brew Works,micro,Westtown,78.98,New York,4.7,45.4
Woodcock Brothers Brewing,brewpub,Wilson,75.2,New York,4.6,45.4
Yonkers Brewing Co,micro,Yonkers,71.96,New York,4.1,45.4
Cajun Brewing,micro,Lafayette,78.98,Louisiana,4.9,66.4
Gnarly Barley Brewing,micro,Hammond,82.94,Louisiana,4.9,66.4
Covington Brewhouse,micro,Covington,68.0,Louisiana,4.6,66.4
Brieux Carre Brewing Company,micro,New Orleans,82.94,Louisiana,4.8,66.4
Crescent City Brewhouse,brewpub,New Orleans,82.94,Louisiana,4.1,66.4
Gordon Biersch Brewery Restaurant - New Orleans,brewpub,New Orleans,82.94,Louisiana,4.0,66.4
New Orleans Lager and Ale Brewing (NOLA Brewing),micro,New Orleans,82.94,Louisiana,4.5,66.4
Parleaux Beer Lab,micro,New Orleans,82.94,Louisiana,4.9,66.4
Port Orleans Brewing Company,micro,New Orleans,82.94,Louisiana,4.4,66.4
Second Line Brewing,micro,New Orleans,82.94,Louisiana,4.7,66.4
The Courtyard Brewery,micro,New Orleans,82.94,Louisiana,4.7,66.4
Urban South Brewery,micro,New Orleans,82.94,Louisiana,4.6,66.4
Wayward Owl Brewing Company,micro,New Orleans,82.94,Louisiana,4.5,66.4
Broken Wheel Brewery,brewpub,Marksville,78.08,Louisiana,4.0,66.4
Crying Eagle Brewing Company,micro,Lake Charles,80.06,Louisiana,4.6,66.4
Flying Heart Brewing,micro,Bossier City,75.02,Louisiana,4.7,66.4
Flying Tiger Brewery,micro,Monroe,51.98,Louisiana,4.8,66.4
Huckleberry Brewing Company,micro,Alexandria,78.08,Louisiana,4.0,66.4
Old Rail Brewing Co,brewpub,Mandeville,82.4,Louisiana,4.4,66.4
Ouachita Brewing Company,micro,West Monroe,75.92,Louisiana,5.0,66.4
Parish Brewing Company,micro,Broussard,78.98,Louisiana,4.7,66.4
Spigots Brew Pub,brewpub,Houma,38.47,Louisiana,4.6,66.4
Tin Roof Brewing Co,micro,Baton Rouge,78.98,Louisiana,4.6,66.4
Utility Brewing Company,brewpub,Ruston,75.92,Louisiana,4.7,66.4
Sublime Brewing Company,micro,Plymouth,55.4,New Hampshire,4.3,43.8
Ashuelot Brewing Company,micro,Richmond,60.8,New Hampshire,4.9,43.8
Schilling Beer Co,brewpub,Littleton,48.92,New Hampshire,4.8,43.8
Smuttynose Brewing Co,regional,Hampton,42.8,New Hampshire,4.7,43.8
Aigean Ales,micro,Manchester,60.08,New Hampshire,5.0,43.8
Backyard Brewery,brewpub,Manchester,60.08,New Hampshire,4.4,43.8
Candia Road Brewing / Nepenthe Ale House,micro,Manchester,60.08,New Hampshire,4.8,43.8
Stark Brewing Company,brewpub,Manchester,60.08,New Hampshire,4.3,43.8
Big Water Brewery,micro,Salisbury,57.2,New Hampshire,4.7,43.8
Concord Craft Brewery,micro,Concord,78.08,New Hampshire,4.9,43.8
Granite Roots Brewing,micro,Troy,69.08,New Hampshire,4.7,43.8
7th Settlement Brewery,brewpub,Dover,78.98,New Hampshire,4.5,43.8
Garrison City Beerworks,micro,Dover,78.98,New Hampshire,4.8,43.8
Able Ebenezer Brewing Company,micro,Merrimack,60.08,New Hampshire,4.8,43.8
Beara Brewing Co.,micro,Portsmouth,57.2,New Hampshire,4.3,43.8
Earth Eagle Brewing,brewpub,Portsmouth,57.2,New Hampshire,4.8,43.8
Redhook - Cataqua Public House,regional,Portsmouth,57.2,New Hampshire,4.1,43.8
The Portsmouth Brewery,brewpub,Portsmouth,57.2,New Hampshire,4.3,43.8
Bad Lab Beer Co.,brewpub,Somersworth,55.94,New Hampshire,4.4,43.8
Belgian Mare Brewery,micro,Alstead,68.0,New Hampshire,4.8,43.8
Burnt Timber Brewing,brewpub,Wolfeboro,53.6,New Hampshire,4.8,43.8
The Lone Wolfe Brewing Co.,brewpub,Wolfeboro,53.6,New Hampshire,4.7,43.8
Canterbury Aleworks,micro,Canterbury,60.8,New Hampshire,4.8,43.8
"Henniker Brewing Company, LLC",micro,Henniker,62.06,New Hampshire,4.7,43.8
Kettlehead Brewing Company,brewpub,Tilton,57.02,New Hampshire,4.6,43.8
Martha's Exchange Restaurant and Brewery,brewpub,Nashua,62.06,New Hampshire,4.1,43.8
Millyard Brewing,micro,Nashua,62.06,New Hampshire,4.6,43.8
Moat Mountain Smoke House and Brewing Co,brewpub,North Conway,82.04,New Hampshire,4.5,43.8
Oddball Brewing,micro,Suncook,57.92,New Hampshire,5.0,43.8
Rek-Lis Brewing Company,micro,Bethlehem,73.04,New Hampshire,4.5,43.8
Tuckerman Brewing Co,micro,Conway,69.62,New Hampshire,4.6,43.8
The Neighborhood Beer Co.,micro,Exeter,55.4,New Hampshire,4.6,43.8
The Outlaw Brewing Company,micro,Winchester,57.2,New Hampshire,4.8,43.8
White Birch Brewing,micro,Hooksett,60.08,New Hampshire,4.8,43.8
Woodman's Brewery,micro,Bristol,57.2,New Hampshire,4.9,43.8
Woodstock Inn Brewery,micro,North Woodstock,57.92,New Hampshire,4.4,43.8
Cricket Hill Brewing Co. Inc.,micro,Fairfield,78.08,New Jersey,4.6,52.7
Egan & Sons,contract,Montclair,77.0,New Jersey,4.3,52.7
J.J. Bitting Brewing Co.,brewpub,Woodbridge,62.42,New Jersey,4.2,52.7
Eight & Sand Beer Co,micro,Woodbury,37.4,New Jersey,4.8,52.7
Third State Brewing,micro,Burlington,59.0,New Jersey,4.6,52.7
Berlin Brewing Company,micro,Berlin,60.8,New Jersey,4.6,52.7
Krogh's Restaurant and Brewpub,brewpub,Sparta,62.6,New Jersey,4.5,52.7
Artisan's Brewery & Italian Grill,brewpub,Toms River,77.0,New Jersey,4.2,52.7
Asbury Park Brewery,micro,Asbury Park,77.0,New Jersey,4.1,52.7
Atco Brewing LLC,micro,Atco,75.92,New Jersey,4.6,52.7
Beach Haus Brewery,micro,Belmar,60.8,New Jersey,4.4,52.7
Birravino,brewpub,Red Bank,69.98,New Jersey,4.4,52.7
Bolero Snort Brewery,contract,Ridgefield Park,71.96,New Jersey,3.9,52.7
Bonesaw Brewing Co.,micro,Glassboro,78.98,New Jersey,4.7,52.7
Bradley Brew Project,micro,Bradley Beach,73.4,New Jersey,4.9,52.7
Brinx Jones Brewery,micro,Vineland,59.0,New Jersey,4.9,52.7
Bucket Brigade Brewery,micro,Cape May Court House,78.98,New Jersey,4.7,52.7
Cape May Brewing Company,micro,Cape May,78.98,New Jersey,4.7,52.7
Cold Spring Brewery,micro,Cape May,78.98,New Jersey,4.3,52.7
Carton Brewing Co,micro,Atlantic Highlands,73.4,New Jersey,4.8,52.7
Climax Brewing Co,micro,Roselle Park,71.96,New Jersey,4.9,52.7
Common Sense Brewing,micro,Bordentown,78.98,New Jersey,4.6,52.7
Conclave Brewing,micro,Flemington,55.94,New Jersey,4.8,52.7
Lone Eagle Brewing,brewpub,Flemington,55.94,New Jersey,4.7,52.7
Cross Keys Brewing Co,micro,Williamstown,69.8,New Jersey,4.8,52.7
Czig Meister Brewing Co.,micro,Hackettstown,71.6,New Jersey,4.8,52.7
Man Skirt Brewing,micro,Hackettstown,71.6,New Jersey,4.7,52.7
Demented Brewing Co.,micro,Middlesex,71.96,New Jersey,4.8,52.7
Devil's Creek Brewery,micro,Collingswood,78.98,New Jersey,4.8,52.7
Eclipse Brewing,micro,Merchantville,78.98,New Jersey,4.8,52.7
Garden State Beer Company,micro,Galloway,57.2,New Jersey,4.6,52.7
Gaslight Brewery and Restaurant,brewpub,South Orange,71.96,New Jersey,4.0,52.7
Harvest Moon Brewery/Cafe,brewpub,New Brunswick,75.92,New Jersey,4.3,52.7
Human Village Brewing Co.,micro,Pitman,78.98,New Jersey,4.5,52.7
Iron Hill Brewery & Restaurant - Voorhees,brewpub,Voorhees,78.98,New Jersey,4.5,52.7
Kane Brewing,micro,Ocean,71.6,New Jersey,4.8,52.7
Last Wave Brewing Co,micro,Point Pleasant Beach,75.92,New Jersey,4.8,52.7
Little Dog Brewing Co.,micro,Neptune City,73.4,New Jersey,4.7,52.7
Long Valley Pub and Brewery,brewpub,Long Valley,62.6,New Jersey,4.1,52.7
Lower Forge Brewery,micro,Medford,71.06,New Jersey,4.2,52.7
Nale House Brewing Co,micro,Medford,71.06,New Jersey,4.7,52.7
Mudhen Brewing Company,brewpub,Wildwood,57.92,New Jersey,4.5,52.7
New Jersey Beer Co,micro,North Bergen,71.96,New Jersey,4.9,52.7
"Raritan Bay Brewing, LLC",micro,Keansburg,73.4,New Jersey,4.9,52.7
River Horse Brewing Company,micro,Ewing,75.92,New Jersey,4.5,52.7
The Alementary,micro,Hackensack,71.96,New Jersey,4.8,52.7
Three 3's Brewery,micro,Hammonton,78.98,New Jersey,4.6,52.7
"Vinyl Brewing Company, LLC",micro,Hammonton,78.98,New Jersey,4.8,52.7
Tonewood Brewing,micro,Oaklyn,78.98,New Jersey,4.9,52.7
Trap Rock Restaurant And Brewery,brewpub,Berkeley Heights,71.96,New Jersey,4.3,52.7
Troon Brewing,micro,Hopewell,80.96,New Jersey,4.7,52.7
Tuckahoe Brewing Co,micro,Egg Harbor Township,77.0,New Jersey,4.4,52.7
Two Ton Brewing,micro,Kenilworth,57.2,New Jersey,4.2,52.7
Village Idiot Brewing Company,micro,Mount Holly,78.98,New Jersey,4.7,52.7
Wet Ticket Brewing,micro,Rahway,71.96,New Jersey,4.8,52.7
Gritty McDuffs - Lewiston/Auburn,brewpub,Auburn,82.04,Maine,4.2,41.0
Lost Valley Brewing Co,micro,Auburn,82.04,Maine,5.0,41.0
Sunday River Brewing Company,brewpub,Bethel,46.04,Maine,4.3,41.0
